Count,TYPE,X,Y
1,PROPERTY,-90.3384869,38.51245961
1,PROPERTY,-90.3384869,38.51245961
1,PROPERTY,-90.3384869,38.51245961
1,PROPERTY,-90.33846745,38.50384706
1,PROPERTY,-90.33846745,38.50384706
1,PERSON,-90.33834262,38.69661569
1,PROPERTY,-90.33831164,38.49859576
1,PROPERTY,-90.33826221,38.86153717
1,PERSON,-90.33825254,38.82411633
1,PROPERTY,-90.33825254,38.82411633
1,PROPERTY,-90.33822721,38.69649094
1,PROPERTY,-90.33822721,38.69649094
1,PROPERTY,-90.33784757,38.55026585
1,PROPERTY,-90.33784757,38.55026585
1,PROPERTY,-90.33784757,38.55026585
1,PROPERTY,-90.33784757,38.55026585
1,PROPERTY,-90.33784757,38.55026585
1,PROPERTY,-90.33784757,38.55026585
1,PROPERTY,-90.33782582,38.42751516
1,PROPERTY,-90.33775207,38.55040567
1,PROPERTY,-90.3376793,38.52339573
1,PROPERTY,-90.33767651,38.49974104
1,PROPERTY,-90.33766997,38.8230323
1,PROPERTY,-90.33760526,38.82192518
1,PROPERTY,-90.3375746,38.51628234
1,PROPERTY,-90.33751872,38.49324827
1,PROPERTY,-90.33751226,38.51614849
1,PROPERTY,-90.33751226,38.51614849
1,PROPERTY,-90.33751226,38.51614849
1,PROPERTY,-90.33751226,38.51614849
1,PROPERTY,-90.33751159,38.42763201
1,PROPERTY,-90.33742165,38.51195947
1,PROPERTY,-90.33742165,38.51195947
1,PROPERTY,-90.33742165,38.51195947
1,PERSON,-90.33742165,38.51195947
1,PROPERTY,-90.33742165,38.51195947
1,PERSON,-90.33742165,38.51195947
1,PROPERTY,-90.33742054,38.53480132
1,PROPERTY,-90.33740905,38.696394
1,PERSON,-90.33729812,38.70165413
1,PERSON,-90.33729812,38.70165413
1,PERSON,-90.33723067,38.50823396
1,PERSON,-90.33711605,38.49357789
1,PERSON,-90.33707216,38.70139018
1,PROPERTY,-90.33702131,38.52420102
1,PROPERTY,-90.33702115,38.5647563
1,PROPERTY,-90.33702115,38.5647563
1,PROPERTY,-90.33702115,38.5647563
1,PROPERTY,-90.33698295,38.70142033
1,PROPERTY,-90.33698295,38.70142033
1,PROPERTY,-90.3369824,38.57000639
1,PROPERTY,-90.33691938,38.56538552
1,PROPERTY,-90.33687437,38.51722344
1,PROPERTY,-90.33687437,38.51722344
1,PROPERTY,-90.33687362,38.52285401
1,PROPERTY,-90.33680453,38.70148064
1,PROPERTY,-90.33680453,38.70148064
1,PROPERTY,-90.33676675,38.49865033
1,PROPERTY,-90.33676675,38.49865033
1,PROPERTY,-90.33676675,38.49865033
1,PROPERTY,-90.33676675,38.49865033
1,PROPERTY,-90.33676675,38.49865033
1,PROPERTY,-90.33676675,38.49865033
1,PROPERTY,-90.33676675,38.49865033
1,PROPERTY,-90.33676675,38.49865033
1,PROPERTY,-90.33676675,38.49865033
1,PROPERTY,-90.33676675,38.49865033
1,PROPERTY,-90.33673472,38.82069747
1,PROPERTY,-90.33673225,38.82264635
1,PROPERTY,-90.33672235,38.83608809
1,PROPERTY,-90.33671056,38.56548197
1,PROPERTY,-90.33657873,38.82295431
1,PROPERTY,-90.33656051,38.49228437
1,PROPERTY,-90.33654545,38.82058958
1,PERSON,-90.33650681,38.56514633
1,PROPERTY,-90.3364502,38.56225324
1,PERSON,-90.33644768,38.70160125
1,PROPERTY,-90.33640234,38.52545018
1,PROPERTY,-90.33640205,38.56584872
1,PROPERTY,-90.33636647,38.56636369
1,PROPERTY,-90.33635443,38.5255459
1,PROPERTY,-90.33628527,38.69714704
1,PROPERTY,-90.33624983,38.55140327
1,PROPERTY,-90.33620645,38.56635646
1,PERSON,-90.33620381,38.82038651
1,PERSON,-90.33618004,38.7016917
1,PERSON,-90.33609207,38.56718877
1,PROPERTY,-90.33602041,38.46801434
1,PROPERTY,-90.33601276,38.56521721
1,PROPERTY,-90.33593308,38.57094488
1,PROPERTY,-90.3359284,38.52127277
1,PROPERTY,-90.33589528,38.51835833
1,PROPERTY,-90.33585482,38.53277976
1,PROPERTY,-90.33580951,38.69708944
1,PERSON,-90.33578693,38.85675826
1,PROPERTY,-90.33576855,38.82117639
1,PROPERTY,-90.33573398,38.70184247
1,PERSON,-90.33573398,38.70184247
1,PERSON,-90.33573398,38.70184247
1,PROPERTY,-90.33573398,38.70184247
1,PROPERTY,-90.33566967,38.56980813
1,PROPERTY,-90.33566967,38.56980813
1,PROPERTY,-90.3356319,38.55134946
1,PROPERTY,-90.3356192,38.57103014
1,PROPERTY,-90.3356192,38.57103014
1,PROPERTY,-90.3356192,38.57103014
1,PROPERTY,-90.33560918,38.55146423
1,PROPERTY,-90.33560918,38.55146423
1,PROPERTY,-90.33560918,38.55146423
1,PROPERTY,-90.33560219,38.56714184
1,PROPERTY,-90.33559962,38.50697408
1,PROPERTY,-90.33557383,38.53374373
1,PROPERTY,-90.33551131,38.4912315
1,PROPERTY,-90.33542345,38.53369261
1,PROPERTY,-90.33542311,38.55302184
1,PROPERTY,-90.33538143,38.55172633
1,PROPERTY,-90.33535938,38.55091711
1,PROPERTY,-90.33530753,38.55172846
1,PERSON,-90.33521815,38.56593228
1,PERSON,-90.33521757,38.52331306
1,PROPERTY,-90.33521482,38.69701743
1,PROPERTY,-90.33515218,38.5664822
1,PROPERTY,-90.33510403,38.52338617
1,PERSON,-90.33508525,38.52337662
1,PROPERTY,-90.33505647,38.48957573
1,PROPERTY,-90.33493943,38.82254181
1,PROPERTY,-90.33488614,38.55074308
1,PROPERTY,-90.33486112,38.49943914
1,PROPERTY,-90.33486112,38.49943914
1,PROPERTY,-90.33486112,38.49943914
1,PROPERTY,-90.33486112,38.49943914
1,PROPERTY,-90.33486112,38.49943914
1,PERSON,-90.33486112,38.49943914
1,PROPERTY,-90.33486112,38.49943914
1,PROPERTY,-90.33486112,38.49943914
1,PROPERTY,-90.33486112,38.49943914
1,PROPERTY,-90.33486112,38.49943914
1,PROPERTY,-90.33485847,38.56821157
1,PROPERTY,-90.33483182,38.83648884
1,PROPERTY,-90.33476608,38.52321427
1,PROPERTY,-90.33476608,38.52321427
1,PROPERTY,-90.33474913,38.8224302
1,PROPERTY,-90.33473357,38.43866747
1,PROPERTY,-90.33468845,38.47331486
1,PROPERTY,-90.33468284,38.51066475
1,PROPERTY,-90.33468284,38.51066475
1,PROPERTY,-90.33468284,38.51066475
1,PROPERTY,-90.33459871,38.51091011
1,PROPERTY,-90.33459484,38.49961374
1,PROPERTY,-90.33453579,38.82614894
1,PROPERTY,-90.33452478,38.52011553
1,PROPERTY,-90.33451758,38.55085968
1,PROPERTY,-90.33451758,38.55085968
1,PROPERTY,-90.33448346,38.83630006
1,PROPERTY,-90.33446302,38.49179769
1,PROPERTY,-90.33443219,38.43541548
1,PROPERTY,-90.33442485,38.49987661
1,PROPERTY,-90.33438449,38.49975816
1,PROPERTY,-90.33432178,38.51077647
1,PROPERTY,-90.33432178,38.51077647
1,PROPERTY,-90.33432178,38.51077647
1,PROPERTY,-90.33432178,38.51077647
1,PERSON,-90.33420558,38.5107201
1,PERSON,-90.33420558,38.5107201
1,PROPERTY,-90.33420558,38.5107201
1,PROPERTY,-90.33420558,38.5107201
1,PROPERTY,-90.3341488,38.43639249
1,PROPERTY,-90.33414748,38.51069191
1,PROPERTY,-90.33414748,38.51069191
1,PROPERTY,-90.33414748,38.51069191
1,PROPERTY,-90.33414748,38.51069191
1,PROPERTY,-90.33414748,38.51069191
1,PROPERTY,-90.33414748,38.51069191
1,PROPERTY,-90.33414748,38.51069191
1,PROPERTY,-90.33414748,38.51069191
1,PROPERTY,-90.33414748,38.51069191
1,PROPERTY,-90.33414748,38.51069191
1,PROPERTY,-90.33414748,38.51069191
1,PERSON,-90.33414221,38.69326089
1,PROPERTY,-90.33407223,38.49997435
1,PROPERTY,-90.33402477,38.69687578
1,PROPERTY,-90.33402477,38.69687578
1,PROPERTY,-90.3339961,38.5103454
1,PROPERTY,-90.3339961,38.5103454
1,PROPERTY,-90.3339961,38.5103454
1,PROPERTY,-90.3339961,38.5103454
1,PROPERTY,-90.33397318,38.51060735
1,PROPERTY,-90.33397318,38.51060735
1,PROPERTY,-90.33397318,38.51060735
1,PROPERTY,-90.33394654,38.55087604
1,PROPERTY,-90.33393746,38.5639436
1,PROPERTY,-90.33393746,38.5639436
1,PROPERTY,-90.33393746,38.5639436
1,PROPERTY,-90.33392607,38.5509171
1,PROPERTY,-90.33392607,38.5509171
1,PROPERTY,-90.33392607,38.5509171
1,PROPERTY,-90.33389656,38.55826903
1,PROPERTY,-90.33388492,38.4292158
1,PROPERTY,-90.33371354,38.48235973
1,PROPERTY,-90.33369573,38.5003813
1,PROPERTY,-90.33365185,38.52462606
1,PERSON,-90.33360995,38.6533159
1,PROPERTY,-90.33356689,38.51014581
1,PROPERTY,-90.33355849,38.5069827
1,PROPERTY,-90.33355849,38.5069827
1,PROPERTY,-90.33355849,38.5069827
1,PROPERTY,-90.33355849,38.5069827
1,PROPERTY,-90.33354482,38.50697804
1,PROPERTY,-90.33353844,38.50048836
1,PROPERTY,-90.33353844,38.50048836
1,PROPERTY,-90.33353844,38.50048836
1,PROPERTY,-90.33353844,38.50048836
1,PROPERTY,-90.33353844,38.50048836
1,PROPERTY,-90.33343359,38.50055973
1,PROPERTY,-90.33343359,38.50055973
1,PERSON,-90.33342218,38.42735174
1,PROPERTY,-90.33336517,38.69665563
1,PROPERTY,-90.33328964,38.5005124
1,PROPERTY,-90.33328964,38.5005124
1,PROPERTY,-90.33328964,38.5005124
1,PROPERTY,-90.33328964,38.5005124
1,PROPERTY,-90.33328964,38.5005124
1,PROPERTY,-90.33328964,38.5005124
1,PROPERTY,-90.33328964,38.5005124
1,PROPERTY,-90.3332465,38.41680006
1,PROPERTY,-90.33321385,38.6973727
1,PROPERTY,-90.33320995,38.55606708
1,PROPERTY,-90.33320995,38.55606708
1,PERSON,-90.33320807,38.82244877
1,PERSON,-90.3332011,38.50187846
1,PERSON,-90.33318964,38.70143163
1,PROPERTY,-90.33318964,38.70143163
1,PROPERTY,-90.33318964,38.70143163
1,PROPERTY,-90.33318964,38.70143163
1,PROPERTY,-90.33318964,38.70143163
1,PROPERTY,-90.33318964,38.70143163
1,PERSON,-90.33318964,38.70143163
1,PERSON,-90.33318964,38.70143163
1,PERSON,-90.33318964,38.70143163
1,PROPERTY,-90.33317891,38.82429228
1,PROPERTY,-90.33316214,38.50684749
1,PROPERTY,-90.33316214,38.50684749
1,PROPERTY,-90.33316214,38.50684749
1,PERSON,-90.33316214,38.50684749
1,PROPERTY,-90.33316214,38.50684749
1,PROPERTY,-90.33316214,38.50684749
1,PROPERTY,-90.33316214,38.50684749
1,PROPERTY,-90.33316214,38.50684749
1,PROPERTY,-90.33316214,38.50684749
1,PROPERTY,-90.33316214,38.50684749
1,PROPERTY,-90.33316214,38.50684749
1,PROPERTY,-90.33310723,38.50573867
1,PROPERTY,-90.33310723,38.50573867
1,PROPERTY,-90.33306376,38.69818143
1,PROPERTY,-90.33306376,38.69818143
1,PROPERTY,-90.33303053,38.83789721
1,PROPERTY,-90.33302297,38.52205543
1,PROPERTY,-90.33302297,38.52205543
1,PROPERTY,-90.33300714,38.47036427
1,PROPERTY,-90.33300397,38.50987594
1,PROPERTY,-90.33298302,38.68914476
1,PROPERTY,-90.33296065,38.69874026
1,PROPERTY,-90.33295211,38.5057037
1,PROPERTY,-90.33293826,38.68781346
1,PROPERTY,-90.33293272,38.8342761
1,PROPERTY,-90.3328717,38.47379282
1,PROPERTY,-90.33283678,38.6884502
1,PROPERTY,-90.33281296,38.52422013
1,PROPERTY,-90.33277348,38.52215824
1,PROPERTY,-90.33274306,38.46925479
1,PROPERTY,-90.33267605,38.5499031
1,PROPERTY,-90.33264682,38.54402069
1,PROPERTY,-90.33255563,38.50101201
1,PROPERTY,-90.33251338,38.50546338
1,PROPERTY,-90.33251338,38.50546338
1,PROPERTY,-90.33249889,38.50548465
1,PERSON,-90.33248439,38.50550591
1,PERSON,-90.33247705,38.69651743
1,PROPERTY,-90.3324699,38.50552717
1,PROPERTY,-90.33243742,38.50123778
1,PROPERTY,-90.33243742,38.50123778
1,PROPERTY,-90.33243742,38.50123778
1,PROPERTY,-90.33243742,38.50123778
1,PROPERTY,-90.33243742,38.50123778
1,PROPERTY,-90.33243718,38.50568999
1,PROPERTY,-90.33239834,38.50111907
1,PROPERTY,-90.33238719,38.50566482
1,PROPERTY,-90.33238499,38.50127346
1,PROPERTY,-90.3323762,38.48502846
1,PERSON,-90.33232983,38.69650015
1,PERSON,-90.33232983,38.69650015
1,PERSON,-90.33232983,38.69650015
1,PERSON,-90.33232983,38.69650015
1,PERSON,-90.33232983,38.69650015
1,PERSON,-90.33232983,38.69650015
1,PERSON,-90.33232983,38.69650015
1,PERSON,-90.33232983,38.69650015
1,PROPERTY,-90.33229348,38.50119044
1,PROPERTY,-90.33229348,38.50119044
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PERSON,-90.3322408,38.50818143
1,PERSON,-90.3322408,38.50818143
1,PERSON,-90.3322408,38.50818143
1,PROPERTY,-90.3322408,38.50818143
1,PROPERTY,-90.3322048,38.50824718
1,PROPERTY,-90.33217603,38.69936473
1,PROPERTY,-90.33217375,38.83004046
1,PROPERTY,-90.33215298,38.69260736
1,PROPERTY,-90.3321373,38.53585257
1,PROPERTY,-90.33212712,38.50799716
1,PROPERTY,-90.33210889,38.50950984
1,PROPERTY,-90.33209952,38.69133209
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PERSON,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PERSON,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PERSON,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33209679,38.50844441
1,PROPERTY,-90.33208824,38.69658284
1,PROPERTY,-90.33207398,38.44159489
1,PROPERTY,-90.33207334,38.43285433
1,PROPERTY,-90.3320354,38.69646557
1,PROPERTY,-90.33202479,38.5085759
1,PROPERTY,-90.33202479,38.5085759
1,PROPERTY,-90.33201553,38.49655657
1,PROPERTY,-90.3320091,38.50511001
1,PROPERTY,-90.3320091,38.50511001
1,PROPERTY,-90.3320091,38.50511001
1,PROPERTY,-90.3320091,38.50511001
1,PROPERTY,-90.3320091,38.50511001
1,PROPERTY,-90.3320091,38.50511001
1,PROPERTY,-90.33199958,38.48099129
1,PROPERTY,-90.33194656,38.508056
1,PROPERTY,-90.33192288,38.50961979
1,PROPERTY,-90.33192288,38.50961979
1,PROPERTY,-90.33191021,38.83125797
1,PROPERTY,-90.33182437,38.50866397
1,PROPERTY,-90.33182437,38.50866397
1,PROPERTY,-90.33182437,38.50866397
1,PROPERTY,-90.33182437,38.50866397
1,PROPERTY,-90.33181245,38.83583174
1,PROPERTY,-90.33169797,38.69243931
1,PROPERTY,-90.33169797,38.69243931
1,PROPERTY,-90.33167988,38.50499862
1,PERSON,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.33165648,38.50499062
1,PROPERTY,-90.3316324,38.83919524
1,PROPERTY,-90.33158451,38.83273295
1,PROPERTY,-90.33156928,38.61359639
1,PERSON,-90.33155768,38.69652048
1,PROPERTY,-90.3313962,38.50631187
1,PROPERTY,-90.33137559,38.50762374
1,PROPERTY,-90.33136761,38.55269096
1,PROPERTY,-90.33136105,38.55220669
1,PROPERTY,-90.33134689,38.55583522
1,PROPERTY,-90.33134677,38.82642851
1,PROPERTY,-90.33131329,38.83187184
1,PROPERTY,-90.3312122,38.41398158
1,PROPERTY,-90.33114702,38.50763298
1,PROPERTY,-90.33104999,38.69404118
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PERSON,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33100546,38.50906803
1,PROPERTY,-90.33097799,38.83996134
1,PERSON,-90.33097679,38.69367983
1,PROPERTY,-90.33093041,38.69392588
1,PROPERTY,-90.33091446,38.4257216
1,PROPERTY,-90.33090118,38.50754068
1,PROPERTY,-90.33085283,38.50752555
1,PROPERTY,-90.33073011,38.50748716
1,PROPERTY,-90.33073011,38.50748716
1,PROPERTY,-90.33073011,38.50748716
1,PROPERTY,-90.33073011,38.50748716
1,PROPERTY,-90.33073011,38.50748716
1,PROPERTY,-90.33073011,38.50748716
1,PROPERTY,-90.33068709,38.69596575
1,PROPERTY,-90.33063688,38.55078413
1,PROPERTY,-90.33061524,38.47954281
1,PROPERTY,-90.33056542,38.43997921
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PERSON,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PERSON,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PERSON,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PERSON,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
1,PROPERTY,-90.33056511,38.50457365
